"","eng","Day","state","cumulative","add"
"10073","Solingen",2020-04-23,"Nordrhein-Westfalen",221,2
"10074","Solingen",2020-04-24,"Nordrhein-Westfalen",223,2
"10075","Solingen",2020-04-25,"Nordrhein-Westfalen",223,0
"10076","Solingen",2020-04-26,"Nordrhein-Westfalen",223,0
"10077","Solingen",2020-04-27,"Nordrhein-Westfalen",224,1
"10078","Solingen",2020-04-28,"Nordrhein-Westfalen",226,2
"10079","Solingen",2020-04-29,"Nordrhein-Westfalen",226,0
"10080","Solingen",2020-04-30,"Nordrhein-Westfalen",227,1
"10081","Solingen",2020-05-01,"Nordrhein-Westfalen",227,0
"10082","Solingen",2020-05-02,"Nordrhein-Westfalen",227,0
"10083","Solingen",2020-05-03,"Nordrhein-Westfalen",227,0
"10084","Solingen",2020-05-04,"Nordrhein-Westfalen",228,1
"10085","Solingen",2020-05-05,"Nordrhein-Westfalen",229,1
"10086","Solingen",2020-05-06,"Nordrhein-Westfalen",231,2
"10087","Solingen",2020-05-07,"Nordrhein-Westfalen",232,1
"10088","Solingen",2020-05-08,"Nordrhein-Westfalen",232,0
"10089","Solingen",2020-05-09,"Nordrhein-Westfalen",233,1
"10090","Solingen",2020-05-10,"Nordrhein-Westfalen",233,0
"10091","Solingen",2020-05-11,"Nordrhein-Westfalen",233,0
"10092","Solingen",2020-05-12,"Nordrhein-Westfalen",235,2
"10093","Solingen",2020-05-13,"Nordrhein-Westfalen",238,3
"10094","Solingen",2020-05-14,"Nordrhein-Westfalen",239,1
"10095","Solingen",2020-05-15,"Nordrhein-Westfalen",242,3
"10096","Solingen",2020-05-16,"Nordrhein-Westfalen",242,0
"10097","Solingen",2020-05-17,"Nordrhein-Westfalen",242,0
"10098","Solingen",2020-05-18,"Nordrhein-Westfalen",242,0
"10099","Solingen",2020-05-19,"Nordrhein-Westfalen",242,0
"10100","Solingen",2020-05-20,"Nordrhein-Westfalen",242,0
"10101","Solingen",2020-05-21,"Nordrhein-Westfalen",242,0
"10102","Solingen",2020-05-22,"Nordrhein-Westfalen",245,3
"10103","Solingen",2020-05-23,"Nordrhein-Westfalen",245,0
"10104","Solingen",2020-05-24,"Nordrhein-Westfalen",245,0
"10105","Solingen",2020-05-25,"Nordrhein-Westfalen",245,0
"10106","Solingen",2020-05-26,"Nordrhein-Westfalen",245,0
"10107","Solingen",2020-05-27,"Nordrhein-Westfalen",247,2
"10108","Solingen",2020-05-28,"Nordrhein-Westfalen",247,0
"10109","Solingen",2020-05-29,"Nordrhein-Westfalen",247,0
"10110","Solingen",2020-05-30,"Nordrhein-Westfalen",253,6
"10111","Solingen",2020-05-31,"Nordrhein-Westfalen",253,0
"10112","Solingen",2020-06-01,"Nordrhein-Westfalen",253,0
"10113","Solingen",2020-06-02,"Nordrhein-Westfalen",253,0
"10114","Solingen",2020-06-03,"Nordrhein-Westfalen",254,1
"10115","Solingen",2020-06-04,"Nordrhein-Westfalen",254,0
"10116","Solingen",2020-06-05,"Nordrhein-Westfalen",254,0
"10117","Solingen",2020-06-06,"Nordrhein-Westfalen",254,0
"10118","Solingen",2020-06-07,"Nordrhein-Westfalen",255,1
"10119","Solingen",2020-06-08,"Nordrhein-Westfalen",255,0
"10120","Solingen",2020-06-09,"Nordrhein-Westfalen",255,0
"10121","Solingen",2020-06-10,"Nordrhein-Westfalen",257,2
"10122","Solingen",2020-06-11,"Nordrhein-Westfalen",258,1
"10123","Solingen",2020-06-12,"Nordrhein-Westfalen",259,1
"10124","Solingen",2020-06-13,"Nordrhein-Westfalen",259,0
"10125","Solingen",2020-06-14,"Nordrhein-Westfalen",264,5
"10126","Solingen",2020-06-15,"Nordrhein-Westfalen",266,2
"10127","Solingen",2020-06-16,"Nordrhein-Westfalen",269,3
"10128","Solingen",2020-06-17,"Nordrhein-Westfalen",281,12
"10129","Solingen",2020-06-18,"Nordrhein-Westfalen",286,5
"10130","Solingen",2020-06-19,"Nordrhein-Westfalen",288,2
"10131","Solingen",2020-06-20,"Nordrhein-Westfalen",289,1
"10132","Solingen",2020-06-21,"Nordrhein-Westfalen",289,0
"10133","Solingen",2020-06-22,"Nordrhein-Westfalen",289,0
"10134","Solingen",2020-06-23,"Nordrhein-Westfalen",289,0
"10135","Solingen",2020-06-24,"Nordrhein-Westfalen",289,0
"10136","Solingen",2020-06-25,"Nordrhein-Westfalen",291,2
"10137","Solingen",2020-06-26,"Nordrhein-Westfalen",291,0
"10138","Solingen",2020-06-27,"Nordrhein-Westfalen",291,0
"10139","Solingen",2020-06-28,"Nordrhein-Westfalen",291,0
"10140","Solingen",2020-06-29,"Nordrhein-Westfalen",292,1
"10141","Solingen",2020-06-30,"Nordrhein-Westfalen",293,1
"10142","Solingen",2020-07-01,"Nordrhein-Westfalen",293,0
"10143","Solingen",2020-07-02,"Nordrhein-Westfalen",294,1
"10144","Solingen",2020-07-03,"Nordrhein-Westfalen",295,1
"10145","Solingen",2020-07-04,"Nordrhein-Westfalen",295,0
"10146","Solingen",2020-07-05,"Nordrhein-Westfalen",295,0
"10147","Solingen",2020-07-06,"Nordrhein-Westfalen",295,0
"10148","Solingen",2020-07-07,"Nordrhein-Westfalen",297,2
"10149","Solingen",2020-07-08,"Nordrhein-Westfalen",297,0
"10150","Solingen",2020-07-09,"Nordrhein-Westfalen",299,2
"10151","Solingen",2020-07-10,"Nordrhein-Westfalen",301,2
"10152","Solingen",2020-07-11,"Nordrhein-Westfalen",304,3
"10153","Solingen",2020-07-12,"Nordrhein-Westfalen",312,8
"10154","Solingen",2020-07-13,"Nordrhein-Westfalen",312,0
"10155","Solingen",2020-07-14,"Nordrhein-Westfalen",314,2
"10156","Solingen",2020-07-15,"Nordrhein-Westfalen",315,1
"10157","Solingen",2020-07-16,"Nordrhein-Westfalen",316,1
"10158","Solingen",2020-07-17,"Nordrhein-Westfalen",318,2
"10159","Solingen",2020-07-18,"Nordrhein-Westfalen",322,4
"10160","Solingen",2020-07-19,"Nordrhein-Westfalen",322,0
"10161","Solingen",2020-07-20,"Nordrhein-Westfalen",323,1
"10162","Solingen",2020-07-21,"Nordrhein-Westfalen",325,2
"10163","Solingen",2020-07-22,"Nordrhein-Westfalen",328,3
"10164","Solingen",2020-07-23,"Nordrhein-Westfalen",340,12
"10165","Solingen",2020-07-24,"Nordrhein-Westfalen",343,3
"10166","Solingen",2020-07-25,"Nordrhein-Westfalen",351,8
"10167","Solingen",2020-07-26,"Nordrhein-Westfalen",351,0
"10168","Solingen",2020-07-27,"Nordrhein-Westfalen",362,11
"10169","Solingen",2020-07-28,"Nordrhein-Westfalen",365,3
"10170","Solingen",2020-07-29,"Nordrhein-Westfalen",370,5
"10171","Solingen",2020-07-30,"Nordrhein-Westfalen",374,4
"10172","Solingen",2020-07-31,"Nordrhein-Westfalen",377,3
"10173","Solingen",2020-08-01,"Nordrhein-Westfalen",380,3
"10174","Solingen",2020-08-02,"Nordrhein-Westfalen",380,0
"10175","Solingen",2020-08-03,"Nordrhein-Westfalen",388,8
"10176","Solingen",2020-08-04,"Nordrhein-Westfalen",390,2
"10177","Solingen",2020-08-05,"Nordrhein-Westfalen",395,5
"10178","Solingen",2020-08-06,"Nordrhein-Westfalen",403,8
"10179","Solingen",2020-08-07,"Nordrhein-Westfalen",407,4
"10180","Solingen",2020-08-08,"Nordrhein-Westfalen",416,9
"10181","Solingen",2020-08-09,"Nordrhein-Westfalen",416,0
"10182","Solingen",2020-08-10,"Nordrhein-Westfalen",420,4
"10183","Solingen",2020-08-11,"Nordrhein-Westfalen",421,1
"10184","Solingen",2020-08-12,"Nordrhein-Westfalen",429,8
"10185","Solingen",2020-08-13,"Nordrhein-Westfalen",431,2
"10186","Solingen",2020-08-14,"Nordrhein-Westfalen",432,1
"10187","Solingen",2020-08-15,"Nordrhein-Westfalen",432,0
"10188","StadtRegion Aachen",2020-03-02,"Nordrhein-Westfalen",9,NA
"10189","StadtRegion Aachen",2020-03-03,"Nordrhein-Westfalen",9,0
"10190","StadtRegion Aachen",2020-03-04,"Nordrhein-Westfalen",25,16
"10191","StadtRegion Aachen",2020-03-05,"Nordrhein-Westfalen",40,15
"10192","StadtRegion Aachen",2020-03-06,"Nordrhein-Westfalen",49,9
"10193","StadtRegion Aachen",2020-03-07,"Nordrhein-Westfalen",54,5
"10194","StadtRegion Aachen",2020-03-08,"Nordrhein-Westfalen",58,4
"10195","StadtRegion Aachen",2020-03-09,"Nordrhein-Westfalen",61,3
"10196","StadtRegion Aachen",2020-03-10,"Nordrhein-Westfalen",63,2
"10197","StadtRegion Aachen",2020-03-11,"Nordrhein-Westfalen",70,7
"10198","StadtRegion Aachen",2020-03-12,"Nordrhein-Westfalen",76,6
"10199","StadtRegion Aachen",2020-03-13,"Nordrhein-Westfalen",98,22
"10200","StadtRegion Aachen",2020-03-14,"Nordrhein-Westfalen",151,53
"10201","StadtRegion Aachen",2020-03-15,"Nordrhein-Westfalen",165,14
"10202","StadtRegion Aachen",2020-03-16,"Nordrhein-Westfalen",176,11
"10203","StadtRegion Aachen",2020-03-17,"Nordrhein-Westfalen",234,58
"10204","StadtRegion Aachen",2020-03-18,"Nordrhein-Westfalen",250,16
"10205","StadtRegion Aachen",2020-03-19,"Nordrhein-Westfalen",299,49
"10206","StadtRegion Aachen",2020-03-20,"Nordrhein-Westfalen",413,114
"10207","StadtRegion Aachen",2020-03-21,"Nordrhein-Westfalen",478,65
"10208","StadtRegion Aachen",2020-03-22,"Nordrhein-Westfalen",504,26
"10209","StadtRegion Aachen",2020-03-23,"Nordrhein-Westfalen",531,27
"10210","StadtRegion Aachen",2020-03-24,"Nordrhein-Westfalen",589,58
"10211","StadtRegion Aachen",2020-03-25,"Nordrhein-Westfalen",672,83
"10212","StadtRegion Aachen",2020-03-26,"Nordrhein-Westfalen",725,53
"10213","StadtRegion Aachen",2020-03-27,"Nordrhein-Westfalen",766,41
"10214","StadtRegion Aachen",2020-03-28,"Nordrhein-Westfalen",815,49
"10215","StadtRegion Aachen",2020-03-29,"Nordrhein-Westfalen",856,41
"10216","StadtRegion Aachen",2020-03-30,"Nordrhein-Westfalen",905,49
"10217","StadtRegion Aachen",2020-03-31,"Nordrhein-Westfalen",965,60
"10218","StadtRegion Aachen",2020-04-01,"Nordrhein-Westfalen",1062,97
"10219","StadtRegion Aachen",2020-04-02,"Nordrhein-Westfalen",1148,86
"10220","StadtRegion Aachen",2020-04-03,"Nordrhein-Westfalen",1218,70
"10221","StadtRegion Aachen",2020-04-04,"Nordrhein-Westfalen",1269,51
"10222","StadtRegion Aachen",2020-04-05,"Nordrhein-Westfalen",1275,6
"10223","StadtRegion Aachen",2020-04-06,"Nordrhein-Westfalen",1281,6
"10224","StadtRegion Aachen",2020-04-07,"Nordrhein-Westfalen",1362,81
"10225","StadtRegion Aachen",2020-04-08,"Nordrhein-Westfalen",1413,51
"10226","StadtRegion Aachen",2020-04-09,"Nordrhein-Westfalen",1472,59
"10227","StadtRegion Aachen",2020-04-10,"Nordrhein-Westfalen",1509,37
"10228","StadtRegion Aachen",2020-04-11,"Nordrhein-Westfalen",1517,8
"10229","StadtRegion Aachen",2020-04-12,"Nordrhein-Westfalen",1542,25
"10230","StadtRegion Aachen",2020-04-13,"Nordrhein-Westfalen",1555,13
"10231","StadtRegion Aachen",2020-04-14,"Nordrhein-Westfalen",1563,8
"10232","StadtRegion Aachen",2020-04-15,"Nordrhein-Westfalen",1618,55
"10233","StadtRegion Aachen",2020-04-16,"Nordrhein-Westfalen",1650,32
"10234","StadtRegion Aachen",2020-04-17,"Nordrhein-Westfalen",1670,20
"10235","StadtRegion Aachen",2020-04-18,"Nordrhein-Westfalen",1693,23
"10236","StadtRegion Aachen",2020-04-19,"Nordrhein-Westfalen",1707,14
"10237","StadtRegion Aachen",2020-04-20,"Nordrhein-Westfalen",1719,12
"10238","StadtRegion Aachen",2020-04-21,"Nordrhein-Westfalen",1754,35
"10239","StadtRegion Aachen",2020-04-22,"Nordrhein-Westfalen",1794,40
"10240","StadtRegion Aachen",2020-04-23,"Nordrhein-Westfalen",1811,17
"10241","StadtRegion Aachen",2020-04-24,"Nordrhein-Westfalen",1822,11
"10242","StadtRegion Aachen",2020-04-25,"Nordrhein-Westfalen",1834,12
"10243","StadtRegion Aachen",2020-04-26,"Nordrhein-Westfalen",1836,2
"10244","StadtRegion Aachen",2020-04-27,"Nordrhein-Westfalen",1841,5
"10245","StadtRegion Aachen",2020-04-28,"Nordrhein-Westfalen",1851,10
"10246","StadtRegion Aachen",2020-04-29,"Nordrhein-Westfalen",1863,12
"10247","StadtRegion Aachen",2020-04-30,"Nordrhein-Westfalen",1882,19
"10248","StadtRegion Aachen",2020-05-01,"Nordrhein-Westfalen",1884,2
"10249","StadtRegion Aachen",2020-05-02,"Nordrhein-Westfalen",1885,1
"10250","StadtRegion Aachen",2020-05-03,"Nordrhein-Westfalen",1885,0
"10251","StadtRegion Aachen",2020-05-04,"Nordrhein-Westfalen",1890,5
"10252","StadtRegion Aachen",2020-05-05,"Nordrhein-Westfalen",1896,6
"10253","StadtRegion Aachen",2020-05-06,"Nordrhein-Westfalen",1903,7
"10254","StadtRegion Aachen",2020-05-07,"Nordrhein-Westfalen",1909,6
"10255","StadtRegion Aachen",2020-05-08,"Nordrhein-Westfalen",1918,9
"10256","StadtRegion Aachen",2020-05-09,"Nordrhein-Westfalen",1923,5
"10257","StadtRegion Aachen",2020-05-10,"Nordrhein-Westfalen",1924,1
"10258","StadtRegion Aachen",2020-05-11,"Nordrhein-Westfalen",1927,3
"10259","StadtRegion Aachen",2020-05-12,"Nordrhein-Westfalen",1934,7
"10260","StadtRegion Aachen",2020-05-13,"Nordrhein-Westfalen",1941,7
"10261","StadtRegion Aachen",2020-05-14,"Nordrhein-Westfalen",1945,4
"10262","StadtRegion Aachen",2020-05-15,"Nordrhein-Westfalen",1949,4
"10263","StadtRegion Aachen",2020-05-16,"Nordrhein-Westfalen",1951,2
"10264","StadtRegion Aachen",2020-05-17,"Nordrhein-Westfalen",1951,0
"10265","StadtRegion Aachen",2020-05-18,"Nordrhein-Westfalen",1952,1
"10266","StadtRegion Aachen",2020-05-19,"Nordrhein-Westfalen",1955,3
"10267","StadtRegion Aachen",2020-05-20,"Nordrhein-Westfalen",1959,4
"10268","StadtRegion Aachen",2020-05-21,"Nordrhein-Westfalen",1960,1
"10269","StadtRegion Aachen",2020-05-22,"Nordrhein-Westfalen",1960,0
"10270","StadtRegion Aachen",2020-05-23,"Nordrhein-Westfalen",1960,0
"10271","StadtRegion Aachen",2020-05-24,"Nordrhein-Westfalen",1960,0
"10272","StadtRegion Aachen",2020-05-25,"Nordrhein-Westfalen",1960,0
"10273","StadtRegion Aachen",2020-05-26,"Nordrhein-Westfalen",1962,2
"10274","StadtRegion Aachen",2020-05-27,"Nordrhein-Westfalen",1964,2
"10275","StadtRegion Aachen",2020-05-28,"Nordrhein-Westfalen",1966,2
"10276","StadtRegion Aachen",2020-05-29,"Nordrhein-Westfalen",1966,0
"10277","StadtRegion Aachen",2020-05-30,"Nordrhein-Westfalen",1970,4
"10278","StadtRegion Aachen",2020-05-31,"Nordrhein-Westfalen",1970,0
"10279","StadtRegion Aachen",2020-06-01,"Nordrhein-Westfalen",1970,0
"10280","StadtRegion Aachen",2020-06-02,"Nordrhein-Westfalen",1971,1
"10281","StadtRegion Aachen",2020-06-03,"Nordrhein-Westfalen",1974,3
"10282","StadtRegion Aachen",2020-06-04,"Nordrhein-Westfalen",1975,1
"10283","StadtRegion Aachen",2020-06-05,"Nordrhein-Westfalen",1977,2
"10284","StadtRegion Aachen",2020-06-06,"Nordrhein-Westfalen",1979,2
"10285","StadtRegion Aachen",2020-06-07,"Nordrhein-Westfalen",1979,0
"10286","StadtRegion Aachen",2020-06-08,"Nordrhein-Westfalen",1979,0
"10287","StadtRegion Aachen",2020-06-09,"Nordrhein-Westfalen",1979,0
"10288","StadtRegion Aachen",2020-06-10,"Nordrhein-Westfalen",1981,2
"10289","StadtRegion Aachen",2020-06-11,"Nordrhein-Westfalen",1982,1
"10290","StadtRegion Aachen",2020-06-12,"Nordrhein-Westfalen",1982,0
"10291","StadtRegion Aachen",2020-06-13,"Nordrhein-Westfalen",1982,0
"10292","StadtRegion Aachen",2020-06-14,"Nordrhein-Westfalen",1982,0
"10293","StadtRegion Aachen",2020-06-15,"Nordrhein-Westfalen",1983,1
"10294","StadtRegion Aachen",2020-06-16,"Nordrhein-Westfalen",1984,1
"10295","StadtRegion Aachen",2020-06-17,"Nordrhein-Westfalen",1986,2
"10296","StadtRegion Aachen",2020-06-18,"Nordrhein-Westfalen",1990,4
"10297","StadtRegion Aachen",2020-06-19,"Nordrhein-Westfalen",1991,1
"10298","StadtRegion Aachen",2020-06-20,"Nordrhein-Westfalen",1991,0
"10299","StadtRegion Aachen",2020-06-21,"Nordrhein-Westfalen",1991,0
"10300","StadtRegion Aachen",2020-06-22,"Nordrhein-Westfalen",1994,3
"10301","StadtRegion Aachen",2020-06-23,"Nordrhein-Westfalen",1994,0
"10302","StadtRegion Aachen",2020-06-24,"Nordrhein-Westfalen",1997,3
"10303","StadtRegion Aachen",2020-06-25,"Nordrhein-Westfalen",1999,2
"10304","StadtRegion Aachen",2020-06-26,"Nordrhein-Westfalen",2000,1
"10305","StadtRegion Aachen",2020-06-27,"Nordrhein-Westfalen",2000,0
"10306","StadtRegion Aachen",2020-06-28,"Nordrhein-Westfalen",2000,0
"10307","StadtRegion Aachen",2020-06-29,"Nordrhein-Westfalen",2002,2
"10308","StadtRegion Aachen",2020-06-30,"Nordrhein-Westfalen",2003,1
"10309","StadtRegion Aachen",2020-07-01,"Nordrhein-Westfalen",2004,1
"10310","StadtRegion Aachen",2020-07-02,"Nordrhein-Westfalen",2009,5
"10311","StadtRegion Aachen",2020-07-03,"Nordrhein-Westfalen",2009,0
"10312","StadtRegion Aachen",2020-07-04,"Nordrhein-Westfalen",2009,0
"10313","StadtRegion Aachen",2020-07-05,"Nordrhein-Westfalen",2009,0
"10314","StadtRegion Aachen",2020-07-06,"Nordrhein-Westfalen",2010,1
"10315","StadtRegion Aachen",2020-07-07,"Nordrhein-Westfalen",2010,0
"10316","StadtRegion Aachen",2020-07-08,"Nordrhein-Westfalen",2010,0
"10317","StadtRegion Aachen",2020-07-09,"Nordrhein-Westfalen",2011,1
"10318","StadtRegion Aachen",2020-07-10,"Nordrhein-Westfalen",2017,6
"10319","StadtRegion Aachen",2020-07-11,"Nordrhein-Westfalen",2017,0
"10320","StadtRegion Aachen",2020-07-12,"Nordrhein-Westfalen",2017,0
"10321","StadtRegion Aachen",2020-07-13,"Nordrhein-Westfalen",2021,4
"10322","StadtRegion Aachen",2020-07-14,"Nordrhein-Westfalen",2025,4
"10323","StadtRegion Aachen",2020-07-15,"Nordrhein-Westfalen",2028,3
"10324","StadtRegion Aachen",2020-07-16,"Nordrhein-Westfalen",2030,2
"10325","StadtRegion Aachen",2020-07-17,"Nordrhein-Westfalen",2031,1
"10326","StadtRegion Aachen",2020-07-18,"Nordrhein-Westfalen",2031,0
"10327","StadtRegion Aachen",2020-07-19,"Nordrhein-Westfalen",2031,0
"10328","StadtRegion Aachen",2020-07-20,"Nordrhein-Westfalen",2040,9
"10329","StadtRegion Aachen",2020-07-21,"Nordrhein-Westfalen",2044,4
"10330","StadtRegion Aachen",2020-07-22,"Nordrhein-Westfalen",2047,3
"10331","StadtRegion Aachen",2020-07-23,"Nordrhein-Westfalen",2055,8
"10332","StadtRegion Aachen",2020-07-24,"Nordrhein-Westfalen",2064,9
"10333","StadtRegion Aachen",2020-07-25,"Nordrhein-Westfalen",2064,0
"10334","StadtRegion Aachen",2020-07-26,"Nordrhein-Westfalen",2064,0
"10335","StadtRegion Aachen",2020-07-27,"Nordrhein-Westfalen",2067,3
"10336","StadtRegion Aachen",2020-07-28,"Nordrhein-Westfalen",2076,9
"10337","StadtRegion Aachen",2020-07-29,"Nordrhein-Westfalen",2080,4
"10338","StadtRegion Aachen",2020-07-30,"Nordrhein-Westfalen",2093,13
"10339","StadtRegion Aachen",2020-07-31,"Nordrhein-Westfalen",2098,5
"10340","StadtRegion Aachen",2020-08-01,"Nordrhein-Westfalen",2099,1
"10341","StadtRegion Aachen",2020-08-02,"Nordrhein-Westfalen",2099,0
"10342","StadtRegion Aachen",2020-08-03,"Nordrhein-Westfalen",2111,12
"10343","StadtRegion Aachen",2020-08-04,"Nordrhein-Westfalen",2136,25
"10344","StadtRegion Aachen",2020-08-05,"Nordrhein-Westfalen",2141,5
"10345","StadtRegion Aachen",2020-08-06,"Nordrhein-Westfalen",2151,10
"10346","StadtRegion Aachen",2020-08-07,"Nordrhein-Westfalen",2157,6
"10347","StadtRegion Aachen",2020-08-08,"Nordrhein-Westfalen",2157,0
"10348","StadtRegion Aachen",2020-08-09,"Nordrhein-Westfalen",2157,0
"10349","StadtRegion Aachen",2020-08-10,"Nordrhein-Westfalen",2171,14
"10350","StadtRegion Aachen",2020-08-11,"Nordrhein-Westfalen",2177,6
"10351","StadtRegion Aachen",2020-08-12,"Nordrhein-Westfalen",2193,16
"10352","StadtRegion Aachen",2020-08-13,"Nordrhein-Westfalen",2210,17
"10353","StadtRegion Aachen",2020-08-14,"Nordrhein-Westfalen",2223,13
"10354","StadtRegion Aachen",2020-08-15,"Nordrhein-Westfalen",2229,6
"10355","Stuttgart",2020-03-02,"Baden-Württemberg",0,NA
"10356","Stuttgart",2020-03-03,"Baden-Württemberg",0,0
"10357","Stuttgart",2020-03-04,"Baden-Württemberg",1,1
"10358","Stuttgart",2020-03-05,"Baden-Württemberg",3,2
"10359","Stuttgart",2020-03-06,"Baden-Württemberg",5,2
"10360","Stuttgart",2020-03-07,"Baden-Württemberg",10,5
"10361","Stuttgart",2020-03-08,"Baden-Württemberg",10,0
"10362","Stuttgart",2020-03-09,"Baden-Württemberg",18,8
"10363","Stuttgart",2020-03-10,"Baden-Württemberg",30,12
"10364","Stuttgart",2020-03-11,"Baden-Württemberg",36,6
"10365","Stuttgart",2020-03-12,"Baden-Württemberg",47,11
"10366","Stuttgart",2020-03-13,"Baden-Württemberg",86,39
"10367","Stuttgart",2020-03-14,"Baden-Württemberg",119,33
"10368","Stuttgart",2020-03-15,"Baden-Württemberg",139,20
"10369","Stuttgart",2020-03-16,"Baden-Württemberg",209,70
"10370","Stuttgart",2020-03-17,"Baden-Württemberg",236,27
"10371","Stuttgart",2020-03-18,"Baden-Württemberg",303,67
"10372","Stuttgart",2020-03-19,"Baden-Württemberg",337,34
"10373","Stuttgart",2020-03-20,"Baden-Württemberg",399,62
"10374","Stuttgart",2020-03-21,"Baden-Württemberg",444,45
"10375","Stuttgart",2020-03-22,"Baden-Württemberg",460,16
"10376","Stuttgart",2020-03-23,"Baden-Württemberg",485,25
"10377","Stuttgart",2020-03-24,"Baden-Württemberg",521,36
"10378","Stuttgart",2020-03-25,"Baden-Württemberg",557,36
"10379","Stuttgart",2020-03-26,"Baden-Württemberg",621,64
"10380","Stuttgart",2020-03-27,"Baden-Württemberg",677,56
"10381","Stuttgart",2020-03-28,"Baden-Württemberg",714,37
"10382","Stuttgart",2020-03-29,"Baden-Württemberg",757,43
"10383","Stuttgart",2020-03-30,"Baden-Württemberg",781,24
"10384","Stuttgart",2020-03-31,"Baden-Württemberg",826,45
"10385","Stuttgart",2020-04-01,"Baden-Württemberg",864,38
"10386","Stuttgart",2020-04-02,"Baden-Württemberg",890,26
"10387","Stuttgart",2020-04-03,"Baden-Württemberg",916,26
"10388","Stuttgart",2020-04-04,"Baden-Württemberg",942,26
"10389","Stuttgart",2020-04-05,"Baden-Württemberg",954,12
"10390","Stuttgart",2020-04-06,"Baden-Württemberg",978,24
"10391","Stuttgart",2020-04-07,"Baden-Württemberg",1013,35
"10392","Stuttgart",2020-04-08,"Baden-Württemberg",1036,23
"10393","Stuttgart",2020-04-09,"Baden-Württemberg",1063,27
"10394","Stuttgart",2020-04-10,"Baden-Württemberg",1069,6
"10395","Stuttgart",2020-04-11,"Baden-Württemberg",1087,18
"10396","Stuttgart",2020-04-12,"Baden-Württemberg",1132,45
"10397","Stuttgart",2020-04-13,"Baden-Württemberg",1138,6
"10398","Stuttgart",2020-04-14,"Baden-Württemberg",1158,20
"10399","Stuttgart",2020-04-15,"Baden-Württemberg",1182,24
"10400","Stuttgart",2020-04-16,"Baden-Württemberg",1198,16
"10401","Stuttgart",2020-04-17,"Baden-Württemberg",1210,12
"10402","Stuttgart",2020-04-18,"Baden-Württemberg",1223,13
"10403","Stuttgart",2020-04-19,"Baden-Württemberg",1235,12
"10404","Stuttgart",2020-04-20,"Baden-Württemberg",1246,11
"10405","Stuttgart",2020-04-21,"Baden-Württemberg",1255,9
"10406","Stuttgart",2020-04-22,"Baden-Württemberg",1263,8
"10407","Stuttgart",2020-04-23,"Baden-Württemberg",1286,23
"10408","Stuttgart",2020-04-24,"Baden-Württemberg",1293,7
"10409","Stuttgart",2020-04-25,"Baden-Württemberg",1304,11
"10410","Stuttgart",2020-04-26,"Baden-Württemberg",1307,3
"10411","Stuttgart",2020-04-27,"Baden-Württemberg",1311,4
"10412","Stuttgart",2020-04-28,"Baden-Württemberg",1314,3
"10413","Stuttgart",2020-04-29,"Baden-Württemberg",1323,9
"10414","Stuttgart",2020-04-30,"Baden-Württemberg",1333,10
"10415","Stuttgart",2020-05-01,"Baden-Württemberg",1333,0
"10416","Stuttgart",2020-05-02,"Baden-Württemberg",1339,6
"10417","Stuttgart",2020-05-03,"Baden-Württemberg",1339,0
"10418","Stuttgart",2020-05-04,"Baden-Württemberg",1340,1
"10419","Stuttgart",2020-05-05,"Baden-Württemberg",1343,3
"10420","Stuttgart",2020-05-06,"Baden-Württemberg",1352,9
"10421","Stuttgart",2020-05-07,"Baden-Württemberg",1356,4
"10422","Stuttgart",2020-05-08,"Baden-Württemberg",1368,12
"10423","Stuttgart",2020-05-09,"Baden-Württemberg",1376,8
"10424","Stuttgart",2020-05-10,"Baden-Württemberg",1377,1
"10425","Stuttgart",2020-05-11,"Baden-Württemberg",1382,5
"10426","Stuttgart",2020-05-12,"Baden-Württemberg",1396,14
"10427","Stuttgart",2020-05-13,"Baden-Württemberg",1402,6
"10428","Stuttgart",2020-05-14,"Baden-Württemberg",1408,6
"10429","Stuttgart",2020-05-15,"Baden-Württemberg",1417,9
"10430","Stuttgart",2020-05-16,"Baden-Württemberg",1419,2
"10431","Stuttgart",2020-05-17,"Baden-Württemberg",1420,1
"10432","Stuttgart",2020-05-18,"Baden-Württemberg",1423,3
"10433","Stuttgart",2020-05-19,"Baden-Württemberg",1430,7
"10434","Stuttgart",2020-05-20,"Baden-Württemberg",1442,12
"10435","Stuttgart",2020-05-21,"Baden-Württemberg",1442,0
"10436","Stuttgart",2020-05-22,"Baden-Württemberg",1448,6
"10437","Stuttgart",2020-05-23,"Baden-Württemberg",1449,1
"10438","Stuttgart",2020-05-24,"Baden-Württemberg",1452,3
"10439","Stuttgart",2020-05-25,"Baden-Württemberg",1453,1
"10440","Stuttgart",2020-05-26,"Baden-Württemberg",1460,7
"10441","Stuttgart",2020-05-27,"Baden-Württemberg",1465,5
"10442","Stuttgart",2020-05-28,"Baden-Württemberg",1471,6
"10443","Stuttgart",2020-05-29,"Baden-Württemberg",1472,1
"10444","Stuttgart",2020-05-30,"Baden-Württemberg",1472,0
"10445","Stuttgart",2020-05-31,"Baden-Württemberg",1473,1
"10446","Stuttgart",2020-06-01,"Baden-Württemberg",1473,0
"10447","Stuttgart",2020-06-02,"Baden-Württemberg",1473,0
"10448","Stuttgart",2020-06-03,"Baden-Württemberg",1474,1
"10449","Stuttgart",2020-06-04,"Baden-Württemberg",1478,4
"10450","Stuttgart",2020-06-05,"Baden-Württemberg",1479,1
