"","div","date","eng","daily_cases","new_cases","date_id","add"
"4430","Gyeonggi-do","2020/2/17","___å·__",12,0,28,0
"4431","Gyeonggi-do","2020/2/18","___å·__",12,0,29,0
"4432","Gyeonggi-do","2020/2/19","___å·__",12,0,30,0
"4433","Gyeonggi-do","2020/2/20","___å·__",12,0,31,0
"4434","Gyeonggi-do","2020/2/21","___å·__",14,2,32,2
"4435","Gyeonggi-do","2020/2/22","___å·__",20,6,33,6
"4436","Gyeonggi-do","2020/2/23","___å·__",24,4,34,4
"4437","Gyeonggi-do","2020/2/24","___å·__",35,11,35,11
"4438","Gyeonggi-do","2020/2/25","___å·__",42,7,36,7
"4439","Gyeonggi-do","2020/2/26","___å·__",51,9,37,9
"4440","Gyeonggi-do","2020/2/27","___å·__",62,11,38,11
"4441","Gyeonggi-do","2020/2/28","___å·__",72,10,39,10
"4442","Gyeonggi-do","2020/2/29","___å·__",82,10,40,10
"4443","Gyeonggi-do","2020/3/1","___å·__",89,7,41,7
"4444","Gyeonggi-do","2020/3/2","___å·__",92,3,42,3
"4445","Gyeonggi-do","2020/3/3","___å·__",94,2,43,2
"4446","Gyeonggi-do","2020/3/4","___å·__",101,7,44,7
"4447","Gyeonggi-do","2020/3/5","___å·__",110,9,45,9
"4448","Gyeonggi-do","2020/3/6","___å·__",120,10,46,10
"4449","Gyeonggi-do","2020/3/7","___å·__",130,10,47,10
"4450","Gyeonggi-do","2020/3/8","___å·__",141,11,48,11
"4451","Gyeonggi-do","2020/3/9","___å·__",153,12,49,12
"4452","Gyeonggi-do","2020/3/10","___å·__",163,10,50,10
"4453","Gyeonggi-do","2020/3/11","___å·__",175,12,51,12
"4454","Gyeonggi-do","2020/3/12","___å·__",178,3,52,3
"4455","Gyeonggi-do","2020/3/13","___å·__",185,7,53,7
"4456","Gyeonggi-do","2020/3/14","___å·__",200,15,54,15
"4457","Gyeonggi-do","2020/3/15","___å·__",211,11,55,11
"4458","Gyeonggi-do","2020/3/16","___å·__",231,20,56,20
"4459","Gyeonggi-do","2020/3/17","___å·__",262,31,57,31
"4460","Gyeonggi-do","2020/3/18","___å·__",277,15,58,15
"4461","Gyeonggi-do","2020/3/19","___å·__",295,18,59,18
"4462","Gyeonggi-do","2020/3/20","___å·__",309,14,60,14
"4463","Gyeonggi-do","2020/3/21","___å·__",321,12,61,12
"4464","Gyeonggi-do","2020/3/22","___å·__",337,16,62,16
"4465","Gyeonggi-do","2020/3/23","___å·__",351,14,63,14
"4466","Gyeonggi-do","2020/3/24","___å·__",366,15,64,15
"4467","Gyeonggi-do","2020/3/25","___å·__",387,21,65,21
"4468","Gyeonggi-do","2020/3/26","___å·__",401,14,66,14
"4469","Gyeonggi-do","2020/3/27","___å·__",412,11,67,11
"4470","Gyeonggi-do","2020/3/28","___å·__",433,21,68,21
"4471","Gyeonggi-do","2020/3/29","___å·__",448,15,69,15
"4472","Gyeonggi-do","2020/3/30","___å·__",463,15,70,15
"4473","Gyeonggi-do","2020/3/31","___å·__",476,13,71,13
"4474","Gyeonggi-do","2020/4/1","___å·__",499,23,72,23
"4475","Gyeonggi-do","2020/4/2","___å·__",516,17,73,17
"4476","Gyeonggi-do","2020/4/3","___å·__",539,23,74,23
"4477","Gyeonggi-do","2020/4/4","___å·__",562,23,75,23
"4478","Gyeonggi-do","2020/4/5","___å·__",572,10,76,10
"4479","Gyeonggi-do","2020/4/6","___å·__",580,8,77,8
"4480","Gyeonggi-do","2020/4/7","___å·__",590,10,78,10
"4481","Gyeonggi-do","2020/4/8","___å·__",596,6,79,6
"4482","Gyeonggi-do","2020/4/9","___å·__",606,10,80,10
"4483","Gyeonggi-do","2020/4/10","___å·__",615,9,81,9
"4484","Gyeonggi-do","2020/4/11","___å·__",624,9,82,9
"4485","Gyeonggi-do","2020/4/12","___å·__",628,4,83,4
"4486","Gyeonggi-do","2020/4/13","___å·__",631,3,84,3
"4487","Gyeonggi-do","2020/4/14","___å·__",639,8,85,8
"4488","Gyeonggi-do","2020/4/15","___å·__",645,6,86,6
"4489","Gyeonggi-do","2020/4/16","___å·__",649,4,87,4
"4490","Gyeonggi-do","2020/4/17","___å·__",650,1,88,1
"4491","Gyeonggi-do","2020/4/18","___å·__",654,4,89,4
"4492","Gyeonggi-do","2020/4/19","___å·__",654,0,90,0
"4493","Gyeonggi-do","2020/4/20","___å·__",656,2,91,2
"4494","Gyeonggi-do","2020/4/21","___å·__",658,2,92,2
"4495","Gyeonggi-do","2020/4/22","___å·__",658,0,93,0
"4496","Gyeonggi-do","2020/4/23","___å·__",659,1,94,1
"4497","Gyeonggi-do","2020/4/24","___å·__",660,1,95,1
"4498","Gyeonggi-do","2020/4/25","___å·__",662,2,96,2
"4499","Gyeonggi-do","2020/4/26","___å·__",668,6,97,6
"4500","Gyeonggi-do","2020/4/27","___å·__",671,3,98,3
"4501","Gyeonggi-do","2020/4/28","___å·__",674,3,99,3
"4502","Gyeonggi-do","2020/4/29","___å·__",676,2,100,2
"4503","Gyeonggi-do","2020/4/30","___å·__",676,0,101,0
"4504","Gyeonggi-do","2020/5/1","___å·__",678,2,102,2
"4505","Gyeonggi-do","2020/5/2","___å·__",678,0,103,0
"4506","Gyeonggi-do","2020/5/3","___å·__",680,2,104,2
"4507","Gyeonggi-do","2020/5/4","___å·__",681,1,105,1
"4508","Gyeonggi-do","2020/5/5","___å·__",681,0,106,0
"4509","Gyeonggi-do","2020/5/6","___å·__",681,0,107,0
"4510","Gyeonggi-do","2020/5/7","___å·__",682,1,108,1
"4511","Gyeonggi-do","2020/5/8","___å·__",684,2,109,2
"4512","Gyeonggi-do","2020/5/9","___å·__",688,4,110,4
"4513","Gyeonggi-do","2020/5/10","___å·__",694,6,111,6
"4514","Gyeonggi-do","2020/5/11","___å·__",698,4,112,4
"4515","Gyeonggi-do","2020/5/12","___å·__",706,8,113,8
"4516","Gyeonggi-do","2020/5/13","___å·__",708,2,114,2
"4517","Gyeonggi-do","2020/5/14","___å·__",714,6,115,6
"4518","Gyeonggi-do","2020/5/15","___å·__",717,3,116,3
"4519","Gyeonggi-do","2020/5/16","___å·__",721,4,117,4
"4520","Gyeonggi-do","2020/5/17","___å·__",721,0,118,0
"4521","Gyeonggi-do","2020/5/18","___å·__",724,3,119,3
"4522","Gyeonggi-do","2020/5/19","___å·__",725,1,120,1
"4523","Gyeonggi-do","2020/5/20","___å·__",735,10,121,10
"4524","Gyeonggi-do","2020/5/21","___å·__",735,0,122,0
"4525","Gyeonggi-do","2020/5/22","___å·__",741,6,123,6
"4526","Gyeonggi-do","2020/5/23","___å·__",754,13,124,13
"4527","Gyeonggi-do","2020/5/24","___å·__",760,6,125,6
"4528","Gyeonggi-do","2020/5/25","___å·__",766,6,126,6
"4529","Gyeonggi-do","2020/5/26","___å·__",768,2,127,2
"4530","Gyeonggi-do","2020/5/27","___å·__",774,6,128,6
"4531","Gyeonggi-do","2020/5/28","___å·__",795,21,129,21
"4532","Gyeonggi-do","2020/5/29","___å·__",815,20,130,20
"4533","Gyeonggi-do","2020/5/30","___å·__",828,13,131,13
"4534","Gyeonggi-do","2020/5/31","___å·__",840,12,132,12
"4535","Gyeonggi-do","2020/6/1","___å·__",852,12,133,12
"4536","Gyeonggi-do","2020/6/2","___å·__",867,15,134,15
"4537","Gyeonggi-do","2020/6/3","___å·__",879,12,135,12
"4538","Gyeonggi-do","2020/6/4","___å·__",894,15,136,15
"4539","Gyeonggi-do","2020/6/5","___å·__",907,13,137,13
"4540","Gyeonggi-do","2020/6/6","___å·__",915,8,138,8
"4541","Gyeonggi-do","2020/6/7","___å·__",934,19,139,19
"4542","Gyeonggi-do","2020/6/8","___å·__",942,8,140,8
"4543","Gyeonggi-do","2020/6/9","___å·__",955,13,141,13
"4544","Gyeonggi-do","2020/6/10","___å·__",976,21,142,21
"4545","Gyeonggi-do","2020/6/11","___å·__",992,16,143,16
"4546","Gyeonggi-do","2020/6/12","___å·__",1011,19,144,19
"4547","Gyeonggi-do","2020/6/13","___å·__",1025,14,145,14
"4548","Gyeonggi-do","2020/6/14","___å·__",1035,10,146,10
"4549","Gyeonggi-do","2020/6/15","___å·__",1045,10,147,10
"4550","Gyeonggi-do","2020/6/16","___å·__",1050,5,148,5
"4551","Gyeonggi-do","2020/6/17","___å·__",1063,13,149,13
"4552","Gyeonggi-do","2020/6/18","___å·__",1079,16,150,16
"4553","Gyeonggi-do","2020/6/19","___å·__",1090,11,151,11
"4554","Gyeonggi-do","2020/6/20","___å·__",1107,17,152,17
"4555","Gyeonggi-do","2020/6/21","___å·__",1117,10,153,10
"4556","Gyeonggi-do","2020/6/22","___å·__",1123,6,154,6
"4557","Gyeonggi-do","2020/6/23","___å·__",1130,7,155,7
"4558","Gyeonggi-do","2020/6/24","___å·__",1137,7,156,7
"4559","Gyeonggi-do","2020/6/25","___å·__",1146,9,157,9
"4560","Gyeonggi-do","2020/6/26","___å·__",1150,4,158,4
"4561","Gyeonggi-do","2020/6/27","___å·__",1167,17,159,17
"4562","Gyeonggi-do","2020/6/28","___å·__",1184,17,160,17
"4563","Gyeonggi-do","2020/6/29","___å·__",1200,16,161,16
"4564","Gyeonggi-do","2020/6/30","___å·__",1207,7,162,7
"4565","Gangwon-do","2020/1/20","_¥å_å¸",0,NA,0,NA
"4566","Gangwon-do","2020/1/21","_¥å_å¸",0,0,1,0
"4567","Gangwon-do","2020/1/22","_¥å_å¸",0,0,2,0
"4568","Gangwon-do","2020/1/23","_¥å_å¸",0,0,3,0
"4569","Gangwon-do","2020/1/24","_¥å_å¸",0,0,4,0
"4570","Gangwon-do","2020/1/25","_¥å_å¸",0,0,5,0
"4571","Gangwon-do","2020/1/26","_¥å_å¸",0,0,6,0
"4572","Gangwon-do","2020/1/27","_¥å_å¸",0,0,7,0
"4573","Gangwon-do","2020/1/28","_¥å_å¸",0,0,8,0
"4574","Gangwon-do","2020/1/29","_¥å_å¸",0,0,9,0
"4575","Gangwon-do","2020/1/30","_¥å_å¸",0,0,10,0
"4576","Gangwon-do","2020/1/31","_¥å_å¸",0,0,11,0
"4577","Gangwon-do","2020/2/1","_¥å_å¸",0,0,12,0
"4578","Gangwon-do","2020/2/2","_¥å_å¸",0,0,13,0
"4579","Gangwon-do","2020/2/3","_¥å_å¸",0,0,14,0
"4580","Gangwon-do","2020/2/4","_¥å_å¸",0,0,15,0
"4581","Gangwon-do","2020/2/5","_¥å_å¸",0,0,16,0
"4582","Gangwon-do","2020/2/6","_¥å_å¸",0,0,17,0
"4583","Gangwon-do","2020/2/7","_¥å_å¸",0,0,18,0
"4584","Gangwon-do","2020/2/8","_¥å_å¸",0,0,19,0
"4585","Gangwon-do","2020/2/9","_¥å_å¸",0,0,20,0
"4586","Gangwon-do","2020/2/10","_¥å_å¸",0,0,21,0
"4587","Gangwon-do","2020/2/11","_¥å_å¸",0,0,22,0
"4588","Gangwon-do","2020/2/12","_¥å_å¸",0,0,23,0
"4589","Gangwon-do","2020/2/13","_¥å_å¸",0,0,24,0
"4590","Gangwon-do","2020/2/14","_¥å_å¸",0,0,25,0
"4591","Gangwon-do","2020/2/15","_¥å_å¸",0,0,26,0
"4592","Gangwon-do","2020/2/16","_¥å_å¸",0,0,27,0
"4593","Gangwon-do","2020/2/17","_¥å_å¸",0,0,28,0
"4594","Gangwon-do","2020/2/18","_¥å_å¸",0,0,29,0
"4595","Gangwon-do","2020/2/19","_¥å_å¸",0,0,30,0
"4596","Gangwon-do","2020/2/20","_¥å_å¸",0,0,31,0
"4597","Gangwon-do","2020/2/21","_¥å_å¸",0,0,32,0
"4598","Gangwon-do","2020/2/22","_¥å_å¸",6,6,33,6
"4599","Gangwon-do","2020/2/23","_¥å_å¸",6,0,34,0
"4600","Gangwon-do","2020/2/24","_¥å_å¸",6,0,35,0
"4601","Gangwon-do","2020/2/25","_¥å_å¸",6,0,36,0
"4602","Gangwon-do","2020/2/26","_¥å_å¸",6,0,37,0
"4603","Gangwon-do","2020/2/27","_¥å_å¸",6,0,38,0
"4604","Gangwon-do","2020/2/28","_¥å_å¸",7,1,39,1
"4605","Gangwon-do","2020/2/29","_¥å_å¸",7,0,40,0
"4606","Gangwon-do","2020/3/1","_¥å_å¸",15,8,41,8
"4607","Gangwon-do","2020/3/2","_¥å_å¸",19,4,42,4
"4608","Gangwon-do","2020/3/3","_¥å_å¸",20,1,43,1
"4609","Gangwon-do","2020/3/4","_¥å_å¸",21,1,44,1
"4610","Gangwon-do","2020/3/5","_¥å_å¸",23,2,45,2
"4611","Gangwon-do","2020/3/6","_¥å_å¸",25,2,46,2
"4612","Gangwon-do","2020/3/7","_¥å_å¸",26,1,47,1
"4613","Gangwon-do","2020/3/8","_¥å_å¸",27,1,48,1
"4614","Gangwon-do","2020/3/9","_¥å_å¸",28,1,49,1
"4615","Gangwon-do","2020/3/10","_¥å_å¸",28,0,50,0
"4616","Gangwon-do","2020/3/11","_¥å_å¸",29,1,51,1
"4617","Gangwon-do","2020/3/12","_¥å_å¸",29,0,52,0
"4618","Gangwon-do","2020/3/13","_¥å_å¸",29,0,53,0
"4619","Gangwon-do","2020/3/14","_¥å_å¸",29,0,54,0
"4620","Gangwon-do","2020/3/15","_¥å_å¸",29,0,55,0
"4621","Gangwon-do","2020/3/16","_¥å_å¸",29,0,56,0
"4622","Gangwon-do","2020/3/17","_¥å_å¸",29,0,57,0
"4623","Gangwon-do","2020/3/18","_¥å_å¸",30,1,58,1
"4624","Gangwon-do","2020/3/19","_¥å_å¸",30,0,59,0
"4625","Gangwon-do","2020/3/20","_¥å_å¸",30,0,60,0
"4626","Gangwon-do","2020/3/21","_¥å_å¸",30,0,61,0
"4627","Gangwon-do","2020/3/22","_¥å_å¸",30,0,62,0
"4628","Gangwon-do","2020/3/23","_¥å_å¸",30,0,63,0
"4629","Gangwon-do","2020/3/24","_¥å_å¸",30,0,64,0
"4630","Gangwon-do","2020/3/25","_¥å_å¸",31,1,65,1
"4631","Gangwon-do","2020/3/26","_¥å_å¸",31,0,66,0
"4632","Gangwon-do","2020/3/27","_¥å_å¸",31,0,67,0
"4633","Gangwon-do","2020/3/28","_¥å_å¸",32,1,68,1
"4634","Gangwon-do","2020/3/29","_¥å_å¸",34,2,69,2
"4635","Gangwon-do","2020/3/30","_¥å_å¸",36,2,70,2
"4636","Gangwon-do","2020/3/31","_¥å_å¸",36,0,71,0
"4637","Gangwon-do","2020/4/1","_¥å_å¸",38,2,72,2
"4638","Gangwon-do","2020/4/2","_¥å_å¸",39,1,73,1
"4639","Gangwon-do","2020/4/3","_¥å_å¸",41,2,74,2
"4640","Gangwon-do","2020/4/4","_¥å_å¸",42,1,75,1
"4641","Gangwon-do","2020/4/5","_¥å_å¸",45,3,76,3
"4642","Gangwon-do","2020/4/6","_¥å_å¸",45,0,77,0
"4643","Gangwon-do","2020/4/7","_¥å_å¸",47,2,78,2
"4644","Gangwon-do","2020/4/8","_¥å_å¸",49,2,79,2
"4645","Gangwon-do","2020/4/9","_¥å_å¸",49,0,80,0
"4646","Gangwon-do","2020/4/10","_¥å_å¸",49,0,81,0
"4647","Gangwon-do","2020/4/11","_¥å_å¸",49,0,82,0
"4648","Gangwon-do","2020/4/12","_¥å_å¸",49,0,83,0
"4649","Gangwon-do","2020/4/13","_¥å_å¸",49,0,84,0
"4650","Gangwon-do","2020/4/14","_¥å_å¸",49,0,85,0
"4651","Gangwon-do","2020/4/15","_¥å_å¸",51,2,86,2
"4652","Gangwon-do","2020/4/16","_¥å_å¸",52,1,87,1
"4653","Gangwon-do","2020/4/17","_¥å_å¸",52,0,88,0
"4654","Gangwon-do","2020/4/18","_¥å_å¸",53,1,89,1
"4655","Gangwon-do","2020/4/19","_¥å_å¸",53,0,90,0
"4656","Gangwon-do","2020/4/20","_¥å_å¸",53,0,91,0
"4657","Gangwon-do","2020/4/21","_¥å_å¸",53,0,92,0
"4658","Gangwon-do","2020/4/22","_¥å_å¸",53,0,93,0
"4659","Gangwon-do","2020/4/23","_¥å_å¸",53,0,94,0
"4660","Gangwon-do","2020/4/24","_¥å_å¸",53,0,95,0
"4661","Gangwon-do","2020/4/25","_¥å_å¸",53,0,96,0
"4662","Gangwon-do","2020/4/26","_¥å_å¸",53,0,97,0
"4663","Gangwon-do","2020/4/27","_¥å_å¸",53,0,98,0
"4664","Gangwon-do","2020/4/28","_¥å_å¸",53,0,99,0
"4665","Gangwon-do","2020/4/29","_¥å_å¸",53,0,100,0
"4666","Gangwon-do","2020/4/30","_¥å_å¸",53,0,101,0
"4667","Gangwon-do","2020/5/1","_¥å_å¸",53,0,102,0
"4668","Gangwon-do","2020/5/2","_¥å_å¸",53,0,103,0
"4669","Gangwon-do","2020/5/3","_¥å_å¸",53,0,104,0
"4670","Gangwon-do","2020/5/4","_¥å_å¸",53,0,105,0
"4671","Gangwon-do","2020/5/5","_¥å_å¸",53,0,106,0
"4672","Gangwon-do","2020/5/6","_¥å_å¸",53,0,107,0
"4673","Gangwon-do","2020/5/7","_¥å_å¸",53,0,108,0
"4674","Gangwon-do","2020/5/8","_¥å_å¸",53,0,109,0
"4675","Gangwon-do","2020/5/9","_¥å_å¸",53,0,110,0
"4676","Gangwon-do","2020/5/10","_¥å_å¸",53,0,111,0
"4677","Gangwon-do","2020/5/11","_¥å_å¸",54,1,112,1
"4678","Gangwon-do","2020/5/12","_¥å_å¸",54,0,113,0
"4679","Gangwon-do","2020/5/13","_¥å_å¸",54,0,114,0
"4680","Gangwon-do","2020/5/14","_¥å_å¸",55,1,115,1
"4681","Gangwon-do","2020/5/15","_¥å_å¸",55,0,116,0
"4682","Gangwon-do","2020/5/16","_¥å_å¸",55,0,117,0
"4683","Gangwon-do","2020/5/17","_¥å_å¸",55,0,118,0
"4684","Gangwon-do","2020/5/18","_¥å_å¸",55,0,119,0
"4685","Gangwon-do","2020/5/19","_¥å_å¸",55,0,120,0
"4686","Gangwon-do","2020/5/20","_¥å_å¸",55,0,121,0
"4687","Gangwon-do","2020/5/21","_¥å_å¸",55,0,122,0
"4688","Gangwon-do","2020/5/22","_¥å_å¸",55,0,123,0
"4689","Gangwon-do","2020/5/23","_¥å_å¸",55,0,124,0
"4690","Gangwon-do","2020/5/24","_¥å_å¸",56,1,125,1
"4691","Gangwon-do","2020/5/25","_¥å_å¸",56,0,126,0
"4692","Gangwon-do","2020/5/26","_¥å_å¸",56,0,127,0
"4693","Gangwon-do","2020/5/27","_¥å_å¸",56,0,128,0
"4694","Gangwon-do","2020/5/28","_¥å_å¸",56,0,129,0
"4695","Gangwon-do","2020/5/29","_¥å_å¸",56,0,130,0
"4696","Gangwon-do","2020/5/30","_¥å_å¸",57,1,131,1
"4697","Gangwon-do","2020/5/31","_¥å_å¸",57,0,132,0
"4698","Gangwon-do","2020/6/1","_¥å_å¸",57,0,133,0
"4699","Gangwon-do","2020/6/2","_¥å_å¸",57,0,134,0
"4700","Gangwon-do","2020/6/3","_¥å_å¸",57,0,135,0
"4701","Gangwon-do","2020/6/4","_¥å_å¸",57,0,136,0
"4702","Gangwon-do","2020/6/5","_¥å_å¸",57,0,137,0
"4703","Gangwon-do","2020/6/6","_¥å_å¸",58,1,138,1
"4704","Gangwon-do","2020/6/7","_¥å_å¸",58,0,139,0
"4705","Gangwon-do","2020/6/8","_¥å_å¸",58,0,140,0
"4706","Gangwon-do","2020/6/9","_¥å_å¸",58,0,141,0
"4707","Gangwon-do","2020/6/10","_¥å_å¸",59,1,142,1
"4708","Gangwon-do","2020/6/11","_¥å_å¸",59,0,143,0
"4709","Gangwon-do","2020/6/12","_¥å_å¸",59,0,144,0
"4710","Gangwon-do","2020/6/13","_¥å_å¸",59,0,145,0
"4711","Gangwon-do","2020/6/14","_¥å_å¸",60,1,146,1
"4712","Gangwon-do","2020/6/15","_¥å_å¸",60,0,147,0
"4713","Gangwon-do","2020/6/16","_¥å_å¸",60,0,148,0
"4714","Gangwon-do","2020/6/17","_¥å_å¸",60,0,149,0
"4715","Gangwon-do","2020/6/18","_¥å_å¸",60,0,150,0
"4716","Gangwon-do","2020/6/19","_¥å_å¸",60,0,151,0
"4717","Gangwon-do","2020/6/20","_¥å_å¸",60,0,152,0
"4718","Gangwon-do","2020/6/21","_¥å_å¸",62,2,153,2
"4719","Gangwon-do","2020/6/22","_¥å_å¸",62,0,154,0
"4720","Gangwon-do","2020/6/23","_¥å_å¸",62,0,155,0
"4721","Gangwon-do","2020/6/24","_¥å_å¸",63,1,156,1
"4722","Gangwon-do","2020/6/25","_¥å_å¸",63,0,157,0
"4723","Gangwon-do","2020/6/26","_¥å_å¸",64,1,158,1
"4724","Gangwon-do","2020/6/27","_¥å_å¸",64,0,159,0
"4725","Gangwon-do","2020/6/28","_¥å_å¸",64,0,160,0
"4726","Gangwon-do","2020/6/29","_¥å_å¸",64,0,161,0
"4727","Gangwon-do","2020/6/30","_¥å_å¸",65,1,162,1
"4728","Gyeonggi-do","2020/1/20","__µ¦å¸",0,NA,0,NA
"4729","Gyeonggi-do","2020/1/21","__µ¦å¸",0,0,1,0
"4730","Gyeonggi-do","2020/1/22","__µ¦å¸",0,0,2,0
"4731","Gyeonggi-do","2020/1/23","__µ¦å¸",0,0,3,0
"4732","Gyeonggi-do","2020/1/24","__µ¦å¸",1,1,4,1
"4733","Gyeonggi-do","2020/1/25","__µ¦å¸",1,0,5,0
"4734","Gyeonggi-do","2020/1/26","__µ¦å¸",2,1,6,1
"4735","Gyeonggi-do","2020/1/27","__µ¦å¸",2,0,7,0
"4736","Gyeonggi-do","2020/1/28","__µ¦å¸",2,0,8,0
"4737","Gyeonggi-do","2020/1/29","__µ¦å¸",2,0,9,0
"4738","Gyeonggi-do","2020/1/30","__µ¦å¸",3,1,10,1
"4739","Gyeonggi-do","2020/1/31","__µ¦å¸",5,2,11,2
"4740","Gyeonggi-do","2020/2/1","__µ¦å¸",6,1,12,1
"4741","Gyeonggi-do","2020/2/2","__µ¦å¸",8,2,13,2
"4742","Gyeonggi-do","2020/2/3","__µ¦å¸",8,0,14,0
"4743","Gyeonggi-do","2020/2/4","__µ¦å¸",8,0,15,0
"4744","Gyeonggi-do","2020/2/5","__µ¦å¸",10,2,16,2
"4745","Gyeonggi-do","2020/2/6","__µ¦å¸",10,0,17,0
"4746","Gyeonggi-do","2020/2/7","__µ¦å¸",10,0,18,0
"4747","Gyeonggi-do","2020/2/8","__µ¦å¸",10,0,19,0
"4748","Gyeonggi-do","2020/2/9","__µ¦å¸",10,0,20,0
"4749","Gyeonggi-do","2020/2/10","__µ¦å¸",10,0,21,0
"4750","Gyeonggi-do","2020/2/11","__µ¦å¸",12,2,22,2
"4751","Gyeonggi-do","2020/2/12","__µ¦å¸",12,0,23,0
"4752","Gyeonggi-do","2020/2/13","__µ¦å¸",12,0,24,0
"4753","Gyeonggi-do","2020/2/14","__µ¦å¸",12,0,25,0
"4754","Gyeonggi-do","2020/2/15","__µ¦å¸",12,0,26,0
"4755","Gyeonggi-do","2020/2/16","__µ¦å¸",12,0,27,0
"4756","Gyeonggi-do","2020/2/17","__µ¦å¸",12,0,28,0
"4757","Gyeonggi-do","2020/2/18","__µ¦å¸",12,0,29,0
"4758","Gyeonggi-do","2020/2/19","__µ¦å¸",12,0,30,0
"4759","Gyeonggi-do","2020/2/20","__µ¦å¸",12,0,31,0
"4760","Gyeonggi-do","2020/2/21","__µ¦å¸",14,2,32,2
"4761","Gyeonggi-do","2020/2/22","__µ¦å¸",20,6,33,6
"4762","Gyeonggi-do","2020/2/23","__µ¦å¸",24,4,34,4
"4763","Gyeonggi-do","2020/2/24","__µ¦å¸",35,11,35,11
"4764","Gyeonggi-do","2020/2/25","__µ¦å¸",42,7,36,7
"4765","Gyeonggi-do","2020/2/26","__µ¦å¸",51,9,37,9
"4766","Gyeonggi-do","2020/2/27","__µ¦å¸",62,11,38,11
"4767","Gyeonggi-do","2020/2/28","__µ¦å¸",72,10,39,10
"4768","Gyeonggi-do","2020/2/29","__µ¦å¸",82,10,40,10
"4769","Gyeonggi-do","2020/3/1","__µ¦å¸",89,7,41,7
"4770","Gyeonggi-do","2020/3/2","__µ¦å¸",92,3,42,3
"4771","Gyeonggi-do","2020/3/3","__µ¦å¸",94,2,43,2
"4772","Gyeonggi-do","2020/3/4","__µ¦å¸",101,7,44,7
"4773","Gyeonggi-do","2020/3/5","__µ¦å¸",110,9,45,9
"4774","Gyeonggi-do","2020/3/6","__µ¦å¸",120,10,46,10
"4775","Gyeonggi-do","2020/3/7","__µ¦å¸",130,10,47,10
"4776","Gyeonggi-do","2020/3/8","__µ¦å¸",141,11,48,11
"4777","Gyeonggi-do","2020/3/9","__µ¦å¸",153,12,49,12
"4778","Gyeonggi-do","2020/3/10","__µ¦å¸",163,10,50,10
"4779","Gyeonggi-do","2020/3/11","__µ¦å¸",175,12,51,12
"4780","Gyeonggi-do","2020/3/12","__µ¦å¸",178,3,52,3
"4781","Gyeonggi-do","2020/3/13","__µ¦å¸",185,7,53,7
"4782","Gyeonggi-do","2020/3/14","__µ¦å¸",200,15,54,15
"4783","Gyeonggi-do","2020/3/15","__µ¦å¸",211,11,55,11
"4784","Gyeonggi-do","2020/3/16","__µ¦å¸",231,20,56,20
"4785","Gyeonggi-do","2020/3/17","__µ¦å¸",262,31,57,31
"4786","Gyeonggi-do","2020/3/18","__µ¦å¸",277,15,58,15
"4787","Gyeonggi-do","2020/3/19","__µ¦å¸",295,18,59,18
"4788","Gyeonggi-do","2020/3/20","__µ¦å¸",309,14,60,14
"4789","Gyeonggi-do","2020/3/21","__µ¦å¸",321,12,61,12
"4790","Gyeonggi-do","2020/3/22","__µ¦å¸",337,16,62,16
"4791","Gyeonggi-do","2020/3/23","__µ¦å¸",351,14,63,14
"4792","Gyeonggi-do","2020/3/24","__µ¦å¸",366,15,64,15
"4793","Gyeonggi-do","2020/3/25","__µ¦å¸",387,21,65,21
"4794","Gyeonggi-do","2020/3/26","__µ¦å¸",401,14,66,14
"4795","Gyeonggi-do","2020/3/27","__µ¦å¸",412,11,67,11
"4796","Gyeonggi-do","2020/3/28","__µ¦å¸",433,21,68,21
"4797","Gyeonggi-do","2020/3/29","__µ¦å¸",448,15,69,15
"4798","Gyeonggi-do","2020/3/30","__µ¦å¸",463,15,70,15
"4799","Gyeonggi-do","2020/3/31","__µ¦å¸",476,13,71,13
"4800","Gyeonggi-do","2020/4/1","__µ¦å¸",499,23,72,23
"4801","Gyeonggi-do","2020/4/2","__µ¦å¸",516,17,73,17
"4802","Gyeonggi-do","2020/4/3","__µ¦å¸",539,23,74,23
"4803","Gyeonggi-do","2020/4/4","__µ¦å¸",562,23,75,23
"4804","Gyeonggi-do","2020/4/5","__µ¦å¸",572,10,76,10
"4805","Gyeonggi-do","2020/4/6","__µ¦å¸",580,8,77,8
"4806","Gyeonggi-do","2020/4/7","__µ¦å¸",590,10,78,10
"4807","Gyeonggi-do","2020/4/8","__µ¦å¸",596,6,79,6
"4808","Gyeonggi-do","2020/4/9","__µ¦å¸",606,10,80,10
"4809","Gyeonggi-do","2020/4/10","__µ¦å¸",615,9,81,9
"4810","Gyeonggi-do","2020/4/11","__µ¦å¸",624,9,82,9
"4811","Gyeonggi-do","2020/4/12","__µ¦å¸",628,4,83,4
"4812","Gyeonggi-do","2020/4/13","__µ¦å¸",631,3,84,3
"4813","Gyeonggi-do","2020/4/14","__µ¦å¸",639,8,85,8
"4814","Gyeonggi-do","2020/4/15","__µ¦å¸",645,6,86,6
"4815","Gyeonggi-do","2020/4/16","__µ¦å¸",649,4,87,4
"4816","Gyeonggi-do","2020/4/17","__µ¦å¸",650,1,88,1
"4817","Gyeonggi-do","2020/4/18","__µ¦å¸",654,4,89,4
"4818","Gyeonggi-do","2020/4/19","__µ¦å¸",654,0,90,0
