"","city_eng_name","division_eng_name","date","win7_Rt_estimate","avg_temp","win7_stay_at_home","win7_school_close","win7_childcare_close","win7_shop_close","win7_restaurant_close","win7_bar_close","win7_entertainment_close","win7_cultural_close","win7_sports_indoor_close","win7_sports_outdoor_close","win7_gathering_inside_10lower","win7_gathering_outside_10lower","win7_gathering_outside_10over","win7_gathering_inside_10over","stay_at_home","school_close","childcare_close","shop_close","restaurant_close","bar_close","entertainment_close","cultural_close","sports_indoor_close","sports_outdoor_close","gathering_inside_10lower","gathering_outside_10lower","gathering_outside_10over","gathering_inside_10over"
"541","Bolton","England","2020-04-30",0.876928620483399,9.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"542","Bolton","England","2020-05-01",0.882746137332812,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"543","Bolton","England","2020-05-02",0.83766331900766,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"544","Bolton","England","2020-05-03",0.870673295747576,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"545","Bolton","England","2020-05-04",0.889572404173615,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"546","Bolton","England","2020-05-05",0.947652003118153,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"547","Bolton","England","2020-05-06",0.911446992709599,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"548","Bolton","England","2020-05-07",0.799105111191031,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"549","Bolton","England","2020-05-08",0.74553273313889,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"550","Bolton","England","2020-05-09",0.633316551134261,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"551","Bolton","England","2020-05-10",0.650788495324421,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"552","Bolton","England","2020-05-11",0.666200806467693,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"553","Bolton","England","2020-05-12",0.694625723712923,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"554","Bolton","England","2020-05-13",0.65937123064678,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"555","Bolton","England","2020-05-14",0.615498195142006,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"556","Bolton","England","2020-05-15",0.706170394972881,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"557","Bolton","England","2020-05-16",0.793463494796859,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"558","Bolton","England","2020-05-17",0.875843100223168,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"559","Bolton","England","2020-05-18",0.92129057702934,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"560","Bolton","England","2020-05-19",1.04994913112998,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"561","Bolton","England","2020-05-20",1.08098562574049,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"562","Bolton","England","2020-05-21",1.1056370078582,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"563","Bolton","England","2020-05-22",1.08017132657474,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"564","Bolton","England","2020-05-23",0.979515118991179,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"565","Bolton","England","2020-05-24",0.875707561929474,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"566","Bolton","England","2020-05-25",0.838264718652538,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"567","Bolton","England","2020-05-26",0.807170237749483,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"568","Bolton","England","2020-05-27",0.734945328991344,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"569","Bolton","England","2020-05-28",0.740340109437197,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"570","Bolton","England","2020-05-29",0.745022875851613,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"571","Bolton","England","2020-05-30",0.762706731238353,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"572","Bolton","England","2020-05-31",0.768616417523955,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"573","Bolton","England","2020-06-01",0.824626876276043,14.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"574","Bolton","England","2020-06-02",0.891847451091202,14.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"575","Bolton","England","2020-06-03",1.06710010707988,14.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"576","Bolton","England","2020-06-04",1.01771468945959,14.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"577","Bolton","England","2020-06-05",0.945085895730396,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"578","Bolton","England","2020-06-06",0.86788581358444,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"579","Bolton","England","2020-06-07",0.821764450968794,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"580","Bolton","England","2020-06-08",0.786007984819717,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"581","Bolton","England","2020-06-09",0.7362643246314,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"582","Bolton","England","2020-06-10",0.711177913539325,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"583","Bolton","England","2020-06-11",0.540726470147299,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"584","Bolton","England","2020-06-12",0.466876712178145,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"585","Bolton","England","2020-06-13",0.488344505428932,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"586","Bolton","England","2020-06-14",0.552289107371518,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"587","Bolton","England","2020-06-15",0.618766451641684,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"588","Bolton","England","2020-06-16",0.698680216659615,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"589","Bolton","England","2020-06-17",0.847065059189245,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"590","Bolton","England","2020-06-18",0.866830122146356,14.2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"591","Bolton","England","2020-06-19",0.771053773238972,14.2,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"592","Bolton","England","2020-06-20",0.892913053297669,14.2,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"593","Bolton","England","2020-06-21",0.920554779280132,14.2,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"594","Bolton","England","2020-06-22",1.12817065509733,14.2,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"595","Bolton","England","2020-06-23",1.32036097074091,14.2,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"596","Bolton","England","2020-06-24",1.52670782591315,14.2,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"597","Bolton","England","2020-06-25",1.42575542716064,14.2,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"598","Bolton","England","2020-06-26",1.4456238023108,14.2,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"599","Bolton","England","2020-06-27",1.47207225650825,14.2,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"600","Bolton","England","2020-06-28",1.2621012998466,14.2,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"601","Bolton","England","2020-06-29",1.32328021383822,14.2,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"602","Bolton","England","2020-06-30",1.16776711310056,14.2,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"603","Bolton","England","2020-07-01",0.988406905300164,14,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"604","Bolton","England","2020-07-02",0.800425071933521,14,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"605","Bolton","England","2020-07-03",0.823115614118493,14,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0
"606","Bolton","England","2020-07-04",0.803438916092302,14,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"607","Bolton","England","2020-07-05",0.811236471145114,14,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"608","Bolton","England","2020-07-06",1.04038552250695,14,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"609","Bolton","England","2020-07-07",0.926224613760174,14,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"610","Bolton","England","2020-07-08",0.906951574416238,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"611","Bolton","England","2020-07-09",0.908676016794463,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"612","Bolton","England","2020-07-10",0.95064454219487,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"613","Bolton","England","2020-07-11",0.945360443492709,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"614","Bolton","England","2020-07-12",0.86155064399182,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"615","Bolton","England","2020-07-13",0.838942802077225,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"616","Bolton","England","2020-07-14",0.720568599334301,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"617","Bolton","England","2020-07-15",0.764290428087594,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"618","Bolton","England","2020-07-16",0.781477942345697,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"619","Bolton","England","2020-07-17",0.78838283508639,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"620","Bolton","England","2020-07-18",0.799115239626571,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"621","Bolton","England","2020-07-19",0.902939211008303,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"622","Bolton","England","2020-07-20",1.03143651059476,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"623","Bolton","England","2020-07-21",1.02527083925003,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"624","Bolton","England","2020-07-22",1.12943934295183,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"625","Bolton","England","2020-07-23",1.16217665570562,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"626","Bolton","England","2020-07-24",1.14175373488102,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0
"627","Bolton","England","2020-07-25",1.09064217986136,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"628","Bolton","England","2020-07-26",1.09370487785072,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"629","Bolton","England","2020-07-27",1.05578018754532,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"630","Bolton","England","2020-07-28",1.0980114097394,14,0,0,0,0.5,0,1,0,0,1,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"631","Bolton","England","2020-07-29",1.21868474671298,14,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"632","Bolton","England","2020-07-30",1.1132394579286,14,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"633","Bolton","England","2020-07-31",1.15734272605756,14,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"634","Bolton","England","2020-08-01",1.28784103354681,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"635","Bolton","England","2020-08-02",1.35696050666306,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"636","Bolton","England","2020-08-03",1.57807347298764,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"637","Bolton","England","2020-08-04",1.51819275916109,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"638","Bolton","England","2020-08-05",1.46045600758266,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"639","Bolton","England","2020-08-06",1.54572833712503,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"640","Bolton","England","2020-08-07",1.41557262270929,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"641","Bolton","England","2020-08-08",1.29378564020629,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"642","Bolton","England","2020-08-09",1.22317261404816,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"643","Bolton","England","2020-08-10",1.23937138457722,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"644","Bolton","England","2020-08-11",1.1533391064252,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"645","Bolton","England","2020-08-12",1.12825662740642,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"646","Bolton","England","2020-08-13",1.07610875792155,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"647","Bolton","England","2020-08-14",0.997712129117891,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"648","Bolton","England","2020-08-15",1.00387232695887,15.8,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,1,1,0
"649","Brighton and Hove","England","2020-02-12",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","Brighton and Hove","England","2020-02-13",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","Brighton and Hove","England","2020-02-14",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652","Brighton and Hove","England","2020-02-15",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653","Brighton and Hove","England","2020-02-16",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"654","Brighton and Hove","England","2020-02-17",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655","Brighton and Hove","England","2020-02-18",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"656","Brighton and Hove","England","2020-02-19",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657","Brighton and Hove","England","2020-02-20",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658","Brighton and Hove","England","2020-02-21",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659","Brighton and Hove","England","2020-02-22",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660","Brighton and Hove","England","2020-02-23",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661","Brighton and Hove","England","2020-02-24",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662","Brighton and Hove","England","2020-02-25",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663","Brighton and Hove","England","2020-02-26",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664","Brighton and Hove","England","2020-02-27",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665","Brighton and Hove","England","2020-02-28",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666","Brighton and Hove","England","2020-02-29",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667","Brighton and Hove","England","2020-03-01",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668","Brighton and Hove","England","2020-03-02",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669","Brighton and Hove","England","2020-03-03",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","Brighton and Hove","England","2020-03-04",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671","Brighton and Hove","England","2020-03-05",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672","Brighton and Hove","England","2020-03-06",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673","Brighton and Hove","England","2020-03-07",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674","Brighton and Hove","England","2020-03-08",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675","Brighton and Hove","England","2020-03-09",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676","Brighton and Hove","England","2020-03-10",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677","Brighton and Hove","England","2020-03-11",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678","Brighton and Hove","England","2020-03-12",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679","Brighton and Hove","England","2020-03-13",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680","Brighton and Hove","England","2020-03-14",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681","Brighton and Hove","England","2020-03-15",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682","Brighton and Hove","England","2020-03-16",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"683","Brighton and Hove","England","2020-03-17",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684","Brighton and Hove","England","2020-03-18",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685","Brighton and Hove","England","2020-03-19",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"686","Brighton and Hove","England","2020-03-20",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"687","Brighton and Hove","England","2020-03-21",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,1,1,0,1,1,0,0,0,0
"688","Brighton and Hove","England","2020-03-22",6.21624634079445,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,1,1,0,1,1,0,0,0,0
"689","Brighton and Hove","England","2020-03-23",4.74071718206494,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,1,1,0,1,1,1,0,0,0
"690","Brighton and Hove","England","2020-03-24",4.24154912935533,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"691","Brighton and Hove","England","2020-03-25",3.95183001558556,7,0,1,1,0,0.5,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"692","Brighton and Hove","England","2020-03-26",3.59440796121984,7,0,1,1,0,0.5,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"693","Brighton and Hove","England","2020-03-27",3.6664961224096,7,1,1,1,0,0.5,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"694","Brighton and Hove","England","2020-03-28",3.31293326847405,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"695","Brighton and Hove","England","2020-03-29",3.04019534221444,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"696","Brighton and Hove","England","2020-03-30",2.64804915566926,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"697","Brighton and Hove","England","2020-03-31",2.2880724349819,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
