"","city_eng_name","division_eng_name","date","win7_Rt_estimate","win7_Rt_estimate_std","avg_temp","win7_stay_at_home","win7_school_close","win7_childcare_close","win7_shop_close","win7_restaurant_close","win7_bar_close","win7_entertainment_close","win7_cultural_close","win7_sports_indoor_close","win7_sports_outdoor_close","win7_gathering_outside_10lower","win7_gathering_outside_10over","stay_at_home","school_close","childcare_close","shop_close","restaurant_close","bar_close","entertainment_close","cultural_close","sports_indoor_close","sports_outdoor_close","gathering_outside_10lower","gathering_outside_10over","cv"
"9490","Multnomah,Oregon","Oregon","2020-07-17",1.33613043350525,0.0549146225440328,62.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0410997468263393
"9491","Multnomah,Oregon","Oregon","2020-07-18",1.40116621075314,0.0553859575805929,72,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0395284707521047
"9492","Multnomah,Oregon","Oregon","2020-07-19",1.40052712718787,0.0543919665402557,75.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0388367818690308
"9493","Multnomah,Oregon","Oregon","2020-07-20",1.37741014916564,0.0528601500421715,76.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0383764778226669
"9494","Multnomah,Oregon","Oregon","2020-07-21",1.29261800515431,0.0500879302989783,73.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0387492129146065
"9495","Multnomah,Oregon","Oregon","2020-07-22",1.18838923569922,0.0469385527144741,68.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0394976252766684
"9496","Multnomah,Oregon","Oregon","2020-07-23",1.15135062501899,0.0451944653082844,65.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.039253433598943
"9497","Multnomah,Oregon","Oregon","2020-07-24",1.05005081688426,0.0423421356581883,61,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0403238919272755
"9498","Multnomah,Oregon","Oregon","2020-07-25",0.992407686260484,0.040548678792712,69.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0408588923222718
"9499","Multnomah,Oregon","Oregon","2020-07-26",0.896944970024893,0.038141979911385,82.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0425243255562562
"9500","Multnomah,Oregon","Oregon","2020-07-27",0.887877596972021,0.0377223044268536,79,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0424859288662087
"9501","Multnomah,Oregon","Oregon","2020-07-28",0.879297918818632,0.0374933892364259,72.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.042640143271122
"9502","Multnomah,Oregon","Oregon","2020-07-29",0.91883319801688,0.038451972586048,77.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0418486975318687
"9503","Multnomah,Oregon","Oregon","2020-07-30",0.950456353427972,0.0393638801395713,79,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0414157683281291
"9504","Multnomah,Oregon","Oregon","2020-07-31",0.982281100879231,0.0403374501411058,73.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0410650781176591
"9505","Multnomah,Oregon","Oregon","2020-08-01",0.993642365617242,0.0408729853557839,69.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0411345034894863
"9506","Multnomah,Oregon","Oregon","2020-08-02",0.965638164777821,0.0405172773370687,72,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0419590679148345
"9507","Multnomah,Oregon","Oregon","2020-08-03",0.98738747886179,0.0411054785870038,71.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0416305447121814
"9508","Multnomah,Oregon","Oregon","2020-08-04",0.884310632385393,0.0389673822911044,72.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0440652649239232
"9509","Multnomah,Oregon","Oregon","2020-08-05",0.850272604980615,0.0382555730845239,70,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0449921270665848
"9510","Multnomah,Oregon","Oregon","2020-08-06",0.782818386255064,0.0367800162249514,63.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.046984098573494
"9511","Multnomah,Oregon","Oregon","2020-08-07",0.877157666483692,0.0391105272743817,68,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.044587796206771
"9512","Multnomah,Oregon","Oregon","2020-08-08",0.912781214228854,0.0402219460225747,64.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0440652649239231
"9513","Multnomah,Oregon","Oregon","2020-08-09",0.932964843141616,0.0411113429777417,71.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0440652649239231
"9514","Multnomah,Oregon","Oregon","2020-08-10",0.946589982700662,0.0418746754603597,71,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0442373955203809
"9515","Multnomah,Oregon","Oregon","2020-08-11",0.977612225291653,0.042953815168485,67.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0439374775163747
"9516","Multnomah,Oregon","Oregon","2020-08-12",0.964305783825266,0.0429535935614124,61.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0445435403187374
"9517","Multnomah,Oregon","Oregon","2020-08-13",1.01946094706683,0.0443663430009424,66,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0435194139889245
"9518","Multnomah,Oregon","Oregon","2020-08-14",1.03690617514929,0.0448713186353211,74,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.0432742322407914
"9519","Multnomah,Oregon","Oregon","2020-08-15",0.979731716728447,0.0436840781227979,83.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.044587796206771
"9520","New York,New York","New York","2020-03-13",12.3974929577681,1.84810913360963,57.5,0,0.142857142857143,0,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0,0.142857142857143,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0,0,1,0.149071198499986
"9521","New York,New York","New York","2020-03-14",14.4416366436179,1.58517555922671,50,0,0.285714285714286,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0.285714285714286,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0,0,1,0.10976425998969
"9522","New York,New York","New York","2020-03-15",12.0971054024275,1.16404451008446,47,0,0.428571428571429,0,0,0.214285714285714,0.214285714285714,0.214285714285714,0.214285714285714,0.214285714285714,0,0,0.428571428571429,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0,0,1,0.0962250448649372
"9523","New York,New York","New York","2020-03-16",12.0688400470694,0.93113122470973,39,0,0.571428571428571,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0,0,0.571428571428571,0,1,0,0,1,1,1,0.5,1,0,0,1,0.077151674981046
"9524","New York,New York","New York","2020-03-17",10.8976257217276,0.707876858736338,47.5,0,0.714285714285714,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.357142857142857,0.428571428571429,0,0,0.714285714285714,0,1,0,0,1,1,1,0.5,1,0,0,1,0.064956980246163
"9525","New York,New York","New York","2020-03-18",11.6637226607127,0.589859808880933,47.5,0,0.857142857142857,0,0,0.571428571428571,0.571428571428571,0.571428571428571,0.428571428571429,0.571428571428571,0,0,0.857142857142857,0,1,0,0,1,1,1,0.5,1,0,0,1,0.0505721737424173
"9526","New York,New York","New York","2020-03-19",14.02379893908,0.524827484906042,46.5,0,1,0,0,0.714285714285714,0.714285714285714,0.714285714285714,0.5,0.714285714285714,0,0,1,0,1,0,0,1,1,1,0.5,1,0,0,1,0.0374240594282559
"9527","New York,New York","New York","2020-03-20",14.88155555626,0.439215224850487,62,0,1,0,0,0.785714285714286,0.785714285714286,0.785714285714286,0.5,0.785714285714286,0,0,1,0,1,0,0,1,1,1,0.5,1,0,0,1,0.0295140668050477
"9528","New York,New York","New York","2020-03-21",12.5186232691138,0.323229462924816,52.5,0,1,0,0,0.857142857142857,0.857142857142857,0.857142857142857,0.5,0.857142857142857,0,0,1,0,1,0,0,1,1,1,0.5,1,0,0,1,0.0258198889747161
"9529","New York,New York","New York","2020-03-22",10.3556474161798,0.232549761410625,39,0,1,0,0,0.928571428571429,0.928571428571429,0.928571428571429,0.5,0.928571428571429,0,0,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.022456322822201
"9530","New York,New York","New York","2020-03-23",8.43536949597544,0.166653541872329,38.5,0.142857142857143,1,0.0714285714285714,0.142857142857143,1,1,1,0.571428571428571,1,0.0714285714285714,0.142857142857143,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.01975651949234
"9531","New York,New York","New York","2020-03-24",6.27221643504213,0.116331819353171,45.5,0.285714285714286,1,0.142857142857143,0.285714285714286,1,1,1,0.642857142857143,1,0.142857142857143,0.285714285714286,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0185471628024886
"9532","New York,New York","New York","2020-03-25",4.85267013389918,0.0847312959222851,42.5,0.428571428571429,1,0.214285714285714,0.428571428571429,1,1,1,0.714285714285714,1,0.214285714285714,0.428571428571429,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0174607573942395
"9533","New York,New York","New York","2020-03-26",3.89191666193877,0.0643226113799667,49,0.571428571428571,1,0.285714285714286,0.571428571428571,1,1,1,0.785714285714286,1,0.285714285714286,0.571428571428571,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0165272324582418
"9534","New York,New York","New York","2020-03-27",3.0829671744421,0.0496929689814944,59.5,0.714285714285714,1,0.357142857142857,0.714285714285714,1,1,1,0.857142857142857,1,0.357142857142857,0.714285714285714,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.016118552734992
"9535","New York,New York","New York","2020-03-28",2.54768183317114,0.0400675990849332,49,0.857142857142857,1,0.428571428571429,0.857142857142857,1,1,1,0.928571428571429,1,0.428571428571429,0.857142857142857,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.015727081208983
"9536","New York,New York","New York","2020-03-29",2.1954708504219,0.0336255974086902,45.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0153158933548257
"9537","New York,New York","New York","2020-03-30",1.81254642000071,0.0280922116892289,46.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0154987543376781
"9538","New York,New York","New York","2020-03-31",1.59298090108048,0.0245685324293004,45,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0154229924618909
"9539","New York,New York","New York","2020-04-01",1.45318156339047,0.0221711256358239,47,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0152569549424338
"9540","New York,New York","New York","2020-04-02",1.33630076519878,0.0203217626397882,48,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0152074766168118
"9541","New York,New York","New York","2020-04-03",1.26439668244209,0.019081021860905,48.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0150910091159456
"9542","New York,New York","New York","2020-04-04",1.28522033271707,0.0187150369733026,54,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.014561734277684
"9543","New York,New York","New York","2020-04-05",1.22234766542619,0.0178621062555109,56,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0146129507673932
"9544","New York,New York","New York","2020-04-06",1.16770647885193,0.0171517651146639,57.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0146884216413077
"9545","New York,New York","New York","2020-04-07",1.16844402430727,0.016891450342057,60,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0144563624706552
"9546","New York,New York","New York","2020-04-08",1.09949521107845,0.0161603123892629,56.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0146979379504636
"9547","New York,New York","New York","2020-04-09",1.09764370711537,0.0159531799898697,51,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0145340240065649
"9548","New York,New York","New York","2020-04-10",1.10856048785975,0.0158689972208666,43,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0143149583578468
"9549","New York,New York","New York","2020-04-11",1.11396710191658,0.0157759756837748,47,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0141619762887362
"9550","New York,New York","New York","2020-04-12",1.06769332796725,0.015337508764808,53.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0143650881419374
"9551","New York,New York","New York","2020-04-13",1.00129004696102,0.0147568017136677,60,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0147377892734034
"9552","New York,New York","New York","2020-04-14",0.954014367076637,0.0143157639398937,53.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0150058158806991
"9553","New York,New York","New York","2020-04-15",1.19259358841524,0.0159281715121959,48,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0133559090598179
"9554","New York,New York","New York","2020-04-16",1.18272101250404,0.0158217352822146,44,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0133774027136941
"9555","New York,New York","New York","2020-04-17",1.13519254017605,0.0154695141733594,43.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0136272161997826
"9556","New York,New York","New York","2020-04-18",1.08772496046514,0.0150681022289463,43.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0138528605820563
"9557","New York,New York","New York","2020-04-19",0.982520608177369,0.0142051584668381,51.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.014457873299156
"9558","New York,New York","New York","2020-04-20",0.872095250802049,0.0132623681342048,52.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0152074766168118
"9559","New York,New York","New York","2020-04-21",0.834838083446046,0.0128833651204132,50,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0154321722689425
"9560","New York,New York","New York","2020-04-22",0.819964880456829,0.012734462030211,43.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0155304968953258
"9561","New York,New York","New York","2020-04-23",0.543702373108077,0.01040209656413,46,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0191319682948345
"9562","New York,New York","New York","2020-04-24",0.559407286012469,0.0106404280453543,45.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0190208964227133
"9563","New York,New York","New York","2020-04-25",0.581542808559036,0.0110078314551641,54.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0189286692108525
"9564","New York,New York","New York","2020-04-26",0.61953328090615,0.011621243593381,46.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0187580618371032
"9565","New York,New York","New York","2020-04-27",0.665548821474589,0.012406078473939,44.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.018640373288397
"9566","New York,New York","New York","2020-04-28",0.703216152905595,0.0131840154283334,54,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0187481692134898
"9567","New York,New York","New York","2020-04-29",0.768052524521256,0.0142476459994495,53,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0185503537122417
"9568","New York,New York","New York","2020-04-30",0.814195564851944,0.0151296699313714,54.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0185823536561792
"9569","New York,New York","New York","2020-05-01",0.838495520016807,0.0157674348067406,59.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0188044353611151
"9570","New York,New York","New York","2020-05-02",0.81803927975444,0.0159120295304041,62,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0194514247961059
"9571","New York,New York","New York","2020-05-03",0.787909493442537,0.0158793349282889,67,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.020153755044769
"9572","New York,New York","New York","2020-05-04",0.699588505004269,0.0151655041813419,62.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.021677749238103
"9573","New York,New York","New York","2020-05-05",0.659927635128888,0.0149138568948644,54.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0225992307352785
"9574","New York,New York","New York","2020-05-06",0.674452606171719,0.0152890330411008,48.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0226688026722639
"9575","New York,New York","New York","2020-05-07",0.691375234397376,0.0157538126842475,56.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0227861975674888
"9576","New York,New York","New York","2020-05-08",0.678630058077366,0.0159468117134572,46.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0234985343246308
"9577","New York,New York","New York","2020-05-09",0.671208371445334,0.0162457813531405,41,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0242037823785749
"9578","New York,New York","New York","2020-05-10",0.612786688560014,0.015917879796553,51.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0259762166733066
"9579","New York,New York","New York","2020-05-11",0.575214258800245,0.0158202708857329,52.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0275032662068045
"9580","New York,New York","New York","2020-05-12",0.592400043098409,0.0164810100653212,51,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0278207442037329
"9581","New York,New York","New York","2020-05-13",0.628085778247982,0.017453562100335,52.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0277885007188365
"9582","New York,New York","New York","2020-05-14",0.654161843791687,0.0183634551145862,57,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0280717307022173
"9583","New York,New York","New York","2020-05-15",0.716481788029866,0.0198411280527798,72,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0276924387810856
"9584","New York,New York","New York","2020-05-16",0.7333382588411,0.0207170926164972,68,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0282503910940588
"9585","New York,New York","New York","2020-05-17",0.775989999014874,0.0219483116174544,62,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0282842712474619
"9586","New York,New York","New York","2020-05-18",0.810992032127803,0.0230306261063531,62,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0283980917123533
"9587","New York,New York","New York","2020-05-19",0.842622155446198,0.0240064266430779,60.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0284901441149096
"9588","New York,New York","New York","2020-05-20",0.852824661031804,0.0246086759012345,57.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0288554928412381
"9589","New York,New York","New York","2020-05-21",0.860616081623679,0.0251067514857979,57,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.029172998299579
"9590","New York,New York","New York","2020-05-22",0.862690586580681,0.0254615076044281,65.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0295140668050478
"9591","New York,New York","New York","2020-05-23",0.748989727191094,0.0239868684468172,61,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0320256307610175
"9592","New York,New York","New York","2020-05-24",0.727359386549882,0.0238767416137253,59.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0328266082149307
"9593","New York,New York","New York","2020-05-25",0.704726121445905,0.0237563127076541,63,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.033709993123162
"9594","New York,New York","New York","2020-05-26",0.721578532878013,0.0243659757521877,68,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0337676006726587
"9595","New York,New York","New York","2020-05-27",0.784033756301957,0.0258347906356695,69.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0329511203159468
"9596","New York,New York","New York","2020-05-28",0.84768990433137,0.0274019230252369,70,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0323254091917617
"9597","New York,New York","New York","2020-05-29",0.885386449071533,0.0285906195960096,74,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,1,1,1,1,1,0.5,1,1,0.0322916841860313
"9598","New York,New York","New York","2020-05-30",0.867796322409249,0.0288465258244446,74,1,1,0.5,0.928571428571429,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,1,1,1,1,1,0.5,1,1,0.0332411247657267
"9599","New York,New York","New York","2020-05-31",0.838412882491427,0.0287912165902171,63,1,1,0.5,0.857142857142857,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,1,1,1,1,1,0.5,1,1,0.0343401409871723
"9600","New York,New York","New York","2020-06-01",0.822787955999603,0.0288564334629085,60.5,1,1,0.5,0.785714285714286,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,1,1,1,1,1,0.5,1,1,0.0350715311915947
"9601","New York,New York","New York","2020-06-02",0.831750559783875,0.0292971639160611,65.5,1,1,0.5,0.714285714285714,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,1,1,1,1,1,0.5,1,1,0.0352234976838173
"9602","New York,New York","New York","2020-06-03",0.836549589468756,0.0296693564388796,69.5,1,1,0.5,0.642857142857143,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,1,1,1,1,1,0.5,1,1,0.0354663451065954
"9603","New York,New York","New York","2020-06-04",0.812721254594715,0.0295583862546013,75,1,1,0.5,0.571428571428571,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,1,1,1,1,1,0.5,1,1,0.0363696483726655
"9604","New York,New York","New York","2020-06-05",0.760236989600192,0.0289207780718013,74,1,1,0.5,0.5,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,1,1,1,1,1,0.5,1,1,0.0380417928454267
"9605","New York,New York","New York","2020-06-06",0.724970222687333,0.0285900346912059,78,1,1,0.5,0.5,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.5,1,1,0.039436150336255
